Datetime Slot,Actual Datetime,Device ID,Base Station,Volumetric Water Content
2020-01-02 11:00:00-06:00,2020-01-02 11:05:42-06:00,3DF593,66ED,0.4305901
2020-01-02 11:00:00-06:00,2020-01-02 11:08:14-06:00,3DFF9A,66ED,0.4241897
2020-01-02 11:00:00-06:00,2020-01-02 11:19:08-06:00,3DE9B7,66ED,0.3805898
2020-01-02 11:00:00-06:00,2020-01-02 11:22:48-06:00,3DF58B,66ED,0.4099538
2020-01-02 11:00:00-06:00,2020-01-02 11:24:45-06:00,3DE868,66ED,0.3615439
2020-01-02 11:00:00-06:00,2020-01-02 11:25:46-06:00,3DE430,66ED,0.3853997
2020-01-02 11:00:00-06:00,2020-01-02 11:25:58-06:00,3E0442,66ED,0.3830723
2020-01-02 11:30:00-06:00,2020-01-02 11:30:33-06:00,3DF628,66ED,0.3912182
2020-01-02 11:30:00-06:00,2020-01-02 11:31:49-06:00,3DE9BB,66ED,0.4071609
2020-01-02 11:30:00-06:00,2020-01-02 11:33:27-06:00,3DF58A,66ED,0.4278748
2020-01-02 11:30:00-06:00,2020-01-02 11:34:10-06:00,3DF675,66ED,0.3869125
2020-01-02 11:30:00-06:00,2020-01-02 11:34:15-06:00,3DFF73,66ED,0.3856712
2020-01-02 11:30:00-06:00,2020-01-02 11:35:46-06:00,3DF593,66ED,0.4307064
2020-01-02 11:30:00-06:00,2020-01-02 11:37:07-06:00,3DFFF0,66ED,0.4393954
2020-01-02 11:30:00-06:00,2020-01-02 11:38:18-06:00,3DFF9A,66ED,0.4243837
2020-01-02 11:30:00-06:00,2020-01-02 11:40:13-06:00,3E0456,66ED,0.3752367
2020-01-02 11:30:00-06:00,2020-01-02 11:54:49-06:00,3DE868,66ED,0.3617378
2020-01-02 11:30:00-06:00,2020-01-02 11:55:50-06:00,3DE430,66ED,0.3856712
2020-01-02 12:00:00-06:00,2020-01-02 12:03:31-06:00,3DF58A,66ED,0.4281075
2020-01-02 12:00:00-06:00,2020-01-02 12:04:14-06:00,3DF675,66ED,0.3866410
2020-01-02 12:00:00-06:00,2020-01-02 12:05:51-06:00,3DF593,66ED,0.4306676
2020-01-02 12:00:00-06:00,2020-01-02 12:07:11-06:00,3DFFF0,66ED,0.4394730
2020-01-02 12:00:00-06:00,2020-01-02 12:08:22-06:00,3DFF9A,66ED,0.4244225
2020-01-02 12:00:00-06:00,2020-01-02 12:24:52-06:00,3DE868,66ED,0.3623972
2020-01-02 12:30:00-06:00,2020-01-02 12:33:34-06:00,3DF58A,66ED,0.4287669
2020-01-02 12:30:00-06:00,2020-01-02 12:34:22-06:00,3DFF73,66ED,0.3854385
2020-01-02 12:30:00-06:00,2020-01-02 12:35:54-06:00,3DF593,66ED,0.4306676
2020-01-02 12:30:00-06:00,2020-01-02 12:37:14-06:00,3DFFF0,66ED,0.4394730
2020-01-02 12:30:00-06:00,2020-01-02 12:38:26-06:00,3DFF9A,66ED,0.4246552
2020-01-02 12:30:00-06:00,2020-01-02 12:38:43-06:00,3DFF5B,66ED,0.3912182
2020-01-02 12:30:00-06:00,2020-01-02 12:54:56-06:00,3DE868,66ED,0.3787278
2020-01-02 12:30:00-06:00,2020-01-02 12:55:59-06:00,3DE430,66ED,0.3855549
2020-01-02 13:00:00-06:00,2020-01-02 13:03:38-06:00,3DF58A,66ED,0.4281851
2020-01-02 13:00:00-06:00,2020-01-02 13:04:21-06:00,3DF675,66ED,0.3866410
2020-01-02 13:00:00-06:00,2020-01-02 13:04:26-06:00,3DFF73,66ED,0.3855549
2020-01-02 13:00:00-06:00,2020-01-02 13:05:57-06:00,3DF593,66ED,0.4305513
2020-01-02 13:00:00-06:00,2020-01-02 13:07:18-06:00,3DFFF0,66ED,0.4392790
2020-01-02 13:00:00-06:00,2020-01-02 13:08:30-06:00,3DFF9A,66ED,0.4246164
2020-01-02 13:00:00-06:00,2020-01-02 13:08:47-06:00,3DFF5B,66ED,0.3912570
2020-01-02 13:00:00-06:00,2020-01-02 13:19:24-06:00,3DE9B7,66ED,0.3803958
2020-01-02 13:00:00-06:00,2020-01-02 13:25:00-06:00,3DE868,66ED,0.3857488
2020-01-02 13:00:00-06:00,2020-01-02 13:26:03-06:00,3DE430,66ED,0.3855549
2020-01-02 13:30:00-06:00,2020-01-02 13:33:43-06:00,3DF58A,66ED,0.4282627
2020-01-02 13:30:00-06:00,2020-01-02 13:34:30-06:00,3DFF73,66ED,0.3858264
2020-01-02 13:30:00-06:00,2020-01-02 13:36:01-06:00,3DF593,66ED,0.4310168
2020-01-02 13:30:00-06:00,2020-01-02 13:37:22-06:00,3DFFF0,66ED,0.4393954
2020-01-02 13:30:00-06:00,2020-01-02 13:38:33-06:00,3DFF9A,66ED,0.4248104
2020-01-02 13:30:00-06:00,2020-01-02 13:40:29-06:00,3E0456,66ED,0.3754695
2020-01-02 13:30:00-06:00,2020-01-02 13:49:28-06:00,3DE9B7,66ED,0.3804734
2020-01-02 13:30:00-06:00,2020-01-02 13:55:04-06:00,3DE868,66ED,0.3926922
2020-01-02 13:30:00-06:00,2020-01-02 13:56:06-06:00,3DE430,66ED,0.3859040
2020-01-02 14:00:00-06:00,2020-01-02 14:00:52-06:00,3DF628,66ED,0.3918001
2020-01-02 14:00:00-06:00,2020-01-02 14:03:46-06:00,3DF58A,66ED,0.4285730
2020-01-02 14:00:00-06:00,2020-01-02 14:04:29-06:00,3DF675,66ED,0.3870677
2020-01-02 14:00:00-06:00,2020-01-02 14:04:35-06:00,3DFF73,66ED,0.3861367
2020-01-02 14:00:00-06:00,2020-01-02 14:06:05-06:00,3DF593,66ED,0.4305901
2020-01-02 14:00:00-06:00,2020-01-02 14:07:26-06:00,3DFFF0,66ED,0.4394730
2020-01-02 14:00:00-06:00,2020-01-02 14:08:37-06:00,3DFF9A,66ED,0.4245388
2020-01-02 14:00:00-06:00,2020-01-02 14:08:55-06:00,3DFF5B,66ED,0.3915673
2020-01-02 14:00:00-06:00,2020-01-02 14:19:31-06:00,3DE9B7,66ED,0.3804734
2020-01-02 14:00:00-06:00,2020-01-02 14:24:30-06:00,3DF687,66ED,0.4389687
2020-01-02 14:00:00-06:00,2020-01-02 14:25:08-06:00,3DE868,66ED,0.3985883
2020-01-02 14:30:00-06:00,2020-01-02 14:33:50-06:00,3DF58A,66ED,0.4284566
2020-01-02 14:30:00-06:00,2020-01-02 14:34:38-06:00,3DFF73,66ED,0.3866798
2020-01-02 14:30:00-06:00,2020-01-02 14:36:09-06:00,3DF593,66ED,0.4305901
2020-01-02 14:30:00-06:00,2020-01-02 14:37:29-06:00,3DFFF0,66ED,0.4393566
2020-01-02 14:30:00-06:00,2020-01-02 14:38:41-06:00,3DFF9A,66ED,0.4248104
2020-01-02 14:30:00-06:00,2020-01-02 14:38:59-06:00,3DFF5B,66ED,0.3915285
2020-01-02 14:30:00-06:00,2020-01-02 14:49:34-06:00,3DE9B7,66ED,0.3809777
2020-01-02 14:30:00-06:00,2020-01-02 14:55:11-06:00,3DE868,66ED,0.4009157
2020-01-02 15:00:00-06:00,2020-01-02 15:02:16-06:00,3DE9BB,66ED,0.4074712
2020-01-02 15:00:00-06:00,2020-01-02 15:03:53-06:00,3DF58A,66ED,0.4285342
2020-01-02 15:00:00-06:00,2020-01-02 15:04:36-06:00,3DF675,66ED,0.3876495
2020-01-02 15:00:00-06:00,2020-01-02 15:04:41-06:00,3DFF73,66ED,0.3868349
2020-01-02 15:00:00-06:00,2020-01-02 15:07:33-06:00,3DFFF0,66ED,0.4395506
2020-01-02 15:00:00-06:00,2020-01-02 15:08:45-06:00,3DFF9A,66ED,0.4248492
2020-01-02 15:00:00-06:00,2020-01-02 15:09:02-06:00,3DFF5B,66ED,0.3915673
2020-01-02 15:00:00-06:00,2020-01-02 15:19:39-06:00,3DE9B7,66ED,0.3811328
2020-01-02 15:00:00-06:00,2020-01-02 15:25:15-06:00,3DE868,66ED,0.4025837
2020-01-02 15:30:00-06:00,2020-01-02 15:33:57-06:00,3DF58A,66ED,0.4280299
2020-01-02 15:30:00-06:00,2020-01-02 15:36:16-06:00,3DF593,66ED,0.4304349
2020-01-02 15:30:00-06:00,2020-01-02 15:37:37-06:00,3DFFF0,66ED,0.4395506
2020-01-02 15:30:00-06:00,2020-01-02 15:38:48-06:00,3DFF9A,66ED,0.4247716
2020-01-02 15:30:00-06:00,2020-01-02 15:39:07-06:00,3DFF5B,66ED,0.3916837
2020-01-02 15:30:00-06:00,2020-01-02 15:49:42-06:00,3DE9B7,66ED,0.3812492
2020-01-02 15:30:00-06:00,2020-01-02 15:55:19-06:00,3DE868,66ED,0.4026613
2020-01-02 16:00:00-06:00,2020-01-02 16:04:01-06:00,3DF58A,66ED,0.4278360
2020-01-02 16:00:00-06:00,2020-01-02 16:04:44-06:00,3DF675,66ED,0.3883865
2020-01-02 16:00:00-06:00,2020-01-02 16:06:20-06:00,3DF593,66ED,0.4307840
2020-01-02 16:00:00-06:00,2020-01-02 16:07:41-06:00,3DFFF0,66ED,0.4396281
2020-01-02 16:00:00-06:00,2020-01-02 16:08:52-06:00,3DFF9A,66ED,0.4249267
2020-01-02 16:00:00-06:00,2020-01-02 16:19:45-06:00,3DE9B7,66ED,0.3811328
2020-01-02 16:00:00-06:00,2020-01-02 16:25:23-06:00,3DE868,66ED,0.4020018
2020-01-02 16:30:00-06:00,2020-01-02 16:31:11-06:00,3DF628,66ED,0.3923819
2020-01-02 16:30:00-06:00,2020-01-02 16:34:05-06:00,3DF58A,66ED,0.4289221
2020-01-02 16:30:00-06:00,2020-01-02 16:34:48-06:00,3DF675,66ED,0.3886193
2020-01-02 16:30:00-06:00,2020-01-02 16:34:53-06:00,3DFF73,66ED,0.3874168
2020-01-02 16:30:00-06:00,2020-01-02 16:36:24-06:00,3DF593,66ED,0.4307840
2020-01-02 16:30:00-06:00,2020-01-02 16:37:45-06:00,3DFFF0,66ED,0.4395118
2020-01-02 16:30:00-06:00,2020-01-02 16:38:56-06:00,3DFF9A,66ED,0.4249267
2020-01-02 16:30:00-06:00,2020-01-02 16:49:50-06:00,3DE9B7,66ED,0.3806285
2020-01-02 16:30:00-06:00,2020-01-02 16:55:27-06:00,3DE868,66ED,0.4003339
2020-01-02 17:00:00-06:00,2020-01-02 17:04:10-06:00,3DF58A,66ED,0.4286118
2020-01-02 17:00:00-06:00,2020-01-02 17:04:52-06:00,3DF675,66ED,0.3889684
2020-01-02 17:00:00-06:00,2020-01-02 17:04:57-06:00,3DFF73,66ED,0.3875720
2020-01-02 17:00:00-06:00,2020-01-02 17:06:28-06:00,3DF593,66ED,0.4306676
2020-01-02 17:00:00-06:00,2020-01-02 17:07:49-06:00,3DFFF0,66ED,0.4396281
2020-01-02 17:00:00-06:00,2020-01-02 17:09:00-06:00,3DFF9A,66ED,0.4247328
2020-01-02 17:00:00-06:00,2020-01-02 17:09:18-06:00,3DFF5B,66ED,0.3918389
2020-01-02 17:00:00-06:00,2020-01-02 17:19:53-06:00,3DE9B7,66ED,0.3811716
2020-01-02 17:00:00-06:00,2020-01-02 17:25:31-06:00,3DE868,66ED,0.3985107
2020-01-02 17:00:00-06:00,2020-01-02 17:26:32-06:00,3DE430,66ED,0.3857100
2020-01-02 17:30:00-06:00,2020-01-02 17:34:12-06:00,3DF58A,66ED,0.4286894
2020-01-02 17:30:00-06:00,2020-01-02 17:34:55-06:00,3DF675,66ED,0.3887744
2020-01-02 17:30:00-06:00,2020-01-02 17:36:33-06:00,3DF593,66ED,0.4307840
2020-01-02 17:30:00-06:00,2020-01-02 17:37:52-06:00,3DFFF0,66ED,0.4394730
2020-01-02 17:30:00-06:00,2020-01-02 17:39:04-06:00,3DFF9A,66ED,0.4248104
2020-01-02 17:30:00-06:00,2020-01-02 17:39:21-06:00,3DFF5B,66ED,0.3918001
2020-01-02 17:30:00-06:00,2020-01-02 17:40:59-06:00,3E0456,66ED,0.3749264
2020-01-02 17:30:00-06:00,2020-01-02 17:55:34-06:00,3DE868,66ED,0.3961446
2020-01-02 17:30:00-06:00,2020-01-02 17:56:36-06:00,3DE430,66ED,0.3850506
2020-01-02 18:00:00-06:00,2020-01-02 18:01:23-06:00,3DF628,66ED,0.3926535
2020-01-02 18:00:00-06:00,2020-01-02 18:04:16-06:00,3DF58A,66ED,0.4287669
2020-01-02 18:00:00-06:00,2020-01-02 18:04:59-06:00,3DF675,66ED,0.3893951
2020-01-02 18:00:00-06:00,2020-01-02 18:05:04-06:00,3DFF73,66ED,0.3878823
2020-01-02 18:00:00-06:00,2020-01-02 18:06:36-06:00,3DF593,66ED,0.4307064
2020-01-02 18:00:00-06:00,2020-01-02 18:07:56-06:00,3DFFF0,66ED,0.4395894
2020-01-02 18:00:00-06:00,2020-01-02 18:09:08-06:00,3DFF9A,66ED,0.4246552
2020-01-02 18:00:00-06:00,2020-01-02 18:09:25-06:00,3DFF5B,66ED,0.3918389
2020-01-02 18:00:00-06:00,2020-01-02 18:20:01-06:00,3DE9B7,66ED,0.3812104
2020-01-02 18:00:00-06:00,2020-01-02 18:25:38-06:00,3DE868,66ED,0.3942051
2020-01-02 18:00:00-06:00,2020-01-02 18:26:41-06:00,3DE430,66ED,0.3856325
2020-01-02 18:30:00-06:00,2020-01-02 18:34:20-06:00,3DF58A,66ED,0.4286506
2020-01-02 18:30:00-06:00,2020-01-02 18:35:04-06:00,3DF675,66ED,0.3897830
2020-01-02 18:30:00-06:00,2020-01-02 18:35:08-06:00,3DFF73,66ED,0.3874944
2020-01-02 18:30:00-06:00,2020-01-02 18:36:39-06:00,3DF593,66ED,0.4308228
2020-01-02 18:30:00-06:00,2020-01-02 18:38:00-06:00,3DFFF0,66ED,0.4396281
2020-01-02 18:30:00-06:00,2020-01-02 18:39:11-06:00,3DFF9A,66ED,0.4249267
2020-01-02 18:30:00-06:00,2020-01-02 18:39:29-06:00,3DFF5B,66ED,0.3919164
2020-01-02 18:30:00-06:00,2020-01-02 18:41:06-06:00,3E0456,66ED,0.3755858
2020-01-02 18:30:00-06:00,2020-01-02 18:53:44-06:00,3DF58B,66ED,0.4094107
2020-01-02 18:30:00-06:00,2020-01-02 18:55:42-06:00,3DE868,66ED,0.3924207
2020-01-02 19:00:00-06:00,2020-01-02 19:01:30-06:00,3DF628,66ED,0.3927310
2020-01-02 19:00:00-06:00,2020-01-02 19:02:47-06:00,3DE9BB,66ED,0.4077428
2020-01-02 19:00:00-06:00,2020-01-02 19:04:24-06:00,3DF58A,66ED,0.4287281
2020-01-02 19:00:00-06:00,2020-01-02 19:05:12-06:00,3DFF73,66ED,0.3880374
2020-01-02 19:00:00-06:00,2020-01-02 19:06:43-06:00,3DF593,66ED,0.4308228
2020-01-02 19:00:00-06:00,2020-01-02 19:08:05-06:00,3DFFF0,66ED,0.4396669
2020-01-02 19:00:00-06:00,2020-01-02 19:09:15-06:00,3DFF9A,66ED,0.4247328
2020-01-02 19:00:00-06:00,2020-01-02 19:09:34-06:00,3DFF5B,66ED,0.3920328
2020-01-02 19:00:00-06:00,2020-01-02 19:23:48-06:00,3DF58B,66ED,0.4098374
2020-01-02 19:00:00-06:00,2020-01-02 19:25:45-06:00,3DE868,66ED,0.3898218
2020-01-02 19:30:00-06:00,2020-01-02 19:34:29-06:00,3DF58A,66ED,0.4286118
2020-01-02 19:30:00-06:00,2020-01-02 19:35:12-06:00,3DF675,66ED,0.3891624
2020-01-02 19:30:00-06:00,2020-01-02 19:35:16-06:00,3DFF73,66ED,0.3880762
2020-01-02 19:30:00-06:00,2020-01-02 19:36:47-06:00,3DF593,66ED,0.4310168
2020-01-02 19:30:00-06:00,2020-01-02 19:39:19-06:00,3DFF9A,66ED,0.4249267
2020-01-02 19:30:00-06:00,2020-01-02 19:39:37-06:00,3DFF5B,66ED,0.3917613
2020-01-02 19:30:00-06:00,2020-01-02 19:50:13-06:00,3DE9B7,66ED,0.3807837
2020-01-02 19:30:00-06:00,2020-01-02 19:55:49-06:00,3DE868,66ED,0.3879599
2020-01-02 19:30:00-06:00,2020-01-02 19:56:51-06:00,3DE430,66ED,0.3856712
2020-01-02 20:00:00-06:00,2020-01-02 20:01:38-06:00,3DF628,66ED,0.3931965
2020-01-02 20:00:00-06:00,2020-01-02 20:04:32-06:00,3DF58A,66ED,0.4293876
2020-01-02 20:00:00-06:00,2020-01-02 20:05:14-06:00,3DF675,66ED,0.3895890
2020-01-02 20:00:00-06:00,2020-01-02 20:05:20-06:00,3DFF73,66ED,0.3881150
2020-01-02 20:00:00-06:00,2020-01-02 20:06:51-06:00,3DF593,66ED,0.4309004
2020-01-02 20:00:00-06:00,2020-01-02 20:08:11-06:00,3DFFF0,66ED,0.4395894
2020-01-02 20:00:00-06:00,2020-01-02 20:09:23-06:00,3DFF9A,66ED,0.4249655
2020-01-02 20:00:00-06:00,2020-01-02 20:09:41-06:00,3DFF5B,66ED,0.3916449
2020-01-02 20:00:00-06:00,2020-01-02 20:20:16-06:00,3DE9B7,66ED,0.3806673
2020-01-02 20:00:00-06:00,2020-01-02 20:25:53-06:00,3DE868,66ED,0.3865634
2020-01-02 20:00:00-06:00,2020-01-02 20:26:55-06:00,3DE430,66ED,0.3857876
2020-01-02 20:30:00-06:00,2020-01-02 20:34:35-06:00,3DF58A,66ED,0.4293488
2020-01-02 20:30:00-06:00,2020-01-02 20:36:56-06:00,3DF593,66ED,0.4306289
2020-01-02 20:30:00-06:00,2020-01-02 20:38:15-06:00,3DFFF0,66ED,0.4396281
2020-01-02 20:30:00-06:00,2020-01-02 20:39:27-06:00,3DFF9A,66ED,0.4249267
2020-01-02 20:30:00-06:00,2020-01-02 20:39:44-06:00,3DFF5B,66ED,0.3921104
2020-01-02 20:30:00-06:00,2020-01-02 20:41:22-06:00,3E0456,66ED,0.3751204
2020-01-02 20:30:00-06:00,2020-01-02 20:55:56-06:00,3DE868,66ED,0.3850506
2020-01-02 20:30:00-06:00,2020-01-02 20:56:58-06:00,3DE430,66ED,0.3856325
2020-01-02 20:30:00-06:00,2020-01-02 20:57:10-06:00,3E0442,66ED,0.3869901
2020-01-02 21:00:00-06:00,2020-01-02 21:01:46-06:00,3DF628,66ED,0.3933517
2020-01-02 21:00:00-06:00,2020-01-02 21:04:39-06:00,3DF58A,66ED,0.4286118
2020-01-02 21:00:00-06:00,2020-01-02 21:05:22-06:00,3DF675,66ED,0.3892787
2020-01-02 21:00:00-06:00,2020-01-02 21:05:27-06:00,3DFF73,66ED,0.3877271
2020-01-02 21:00:00-06:00,2020-01-02 21:06:59-06:00,3DF593,66ED,0.4308228
2020-01-02 21:00:00-06:00,2020-01-02 21:09:31-06:00,3DFF9A,66ED,0.4249267
2020-01-02 21:00:00-06:00,2020-01-02 21:09:48-06:00,3DFF5B,66ED,0.3912182
2020-01-02 21:00:00-06:00,2020-01-02 21:20:24-06:00,3DE9B7,66ED,0.3810940
2020-01-02 21:00:00-06:00,2020-01-02 21:26:00-06:00,3DE868,66ED,0.3836154
2020-01-02 21:00:00-06:00,2020-01-02 21:27:02-06:00,3DE430,66ED,0.3856325
2020-01-02 21:00:00-06:00,2020-01-02 21:27:13-06:00,3E0442,66ED,0.3869125
2020-01-02 21:30:00-06:00,2020-01-02 21:34:43-06:00,3DF58A,66ED,0.4293488
2020-01-02 21:30:00-06:00,2020-01-02 21:35:26-06:00,3DF675,66ED,0.3894339
2020-01-02 21:30:00-06:00,2020-01-02 21:35:32-06:00,3DFF73,66ED,0.3883478
2020-01-02 21:30:00-06:00,2020-01-02 21:37:02-06:00,3DF593,66ED,0.4307064
2020-01-02 21:30:00-06:00,2020-01-02 21:38:23-06:00,3DFFF0,66ED,0.4394730
2020-01-02 21:30:00-06:00,2020-01-02 21:39:34-06:00,3DFF9A,66ED,0.4246940
2020-01-02 21:30:00-06:00,2020-01-02 21:39:52-06:00,3DFF5B,66ED,0.3912182
2020-01-02 21:30:00-06:00,2020-01-02 21:50:27-06:00,3DE9B7,66ED,0.3812492
2020-01-02 21:30:00-06:00,2020-01-02 21:56:04-06:00,3DE868,66ED,0.3819862
2020-01-02 21:30:00-06:00,2020-01-02 21:57:07-06:00,3DE430,66ED,0.3859428
2020-01-02 22:00:00-06:00,2020-01-02 22:01:53-06:00,3DF628,66ED,0.3934680
2020-01-02 22:00:00-06:00,2020-01-02 22:04:47-06:00,3DF58A,66ED,0.4292324
2020-01-02 22:00:00-06:00,2020-01-02 22:05:31-06:00,3DF675,66ED,0.3897442
2020-01-02 22:00:00-06:00,2020-01-02 22:05:35-06:00,3DFF73,66ED,0.3876495
2020-01-02 22:00:00-06:00,2020-01-02 22:08:27-06:00,3DFFF0,66ED,0.4396281
2020-01-02 22:00:00-06:00,2020-01-02 22:09:38-06:00,3DFF9A,66ED,0.4248104
2020-01-02 22:00:00-06:00,2020-01-02 22:20:32-06:00,3DE9B7,66ED,0.3812880
2020-01-02 22:00:00-06:00,2020-01-02 22:26:08-06:00,3DE868,66ED,0.3808225
2020-01-02 22:00:00-06:00,2020-01-02 22:27:10-06:00,3DE430,66ED,0.3857488
2020-01-02 22:30:00-06:00,2020-01-02 22:31:57-06:00,3DF628,66ED,0.3937784
2020-01-02 22:30:00-06:00,2020-01-02 22:34:51-06:00,3DF58A,66ED,0.4293100
2020-01-02 22:30:00-06:00,2020-01-02 22:35:34-06:00,3DF675,66ED,0.3892787
2020-01-02 22:30:00-06:00,2020-01-02 22:35:39-06:00,3DFF73,66ED,0.3882702
2020-01-02 22:30:00-06:00,2020-01-02 22:37:10-06:00,3DF593,66ED,0.4309780
2020-01-02 22:30:00-06:00,2020-01-02 22:38:31-06:00,3DFFF0,66ED,0.4394342
2020-01-02 22:30:00-06:00,2020-01-02 22:39:42-06:00,3DFF9A,66ED,0.4247716
2020-01-02 22:30:00-06:00,2020-01-02 22:40:00-06:00,3DFF5B,66ED,0.3917613
2020-01-02 22:30:00-06:00,2020-01-02 22:56:12-06:00,3DE868,66ED,0.3791545
2020-01-02 22:30:00-06:00,2020-01-02 22:57:14-06:00,3DE430,66ED,0.3855161
2020-01-02 23:00:00-06:00,2020-01-02 23:04:55-06:00,3DF58A,66ED,0.4279136
2020-01-02 23:00:00-06:00,2020-01-02 23:05:43-06:00,3DFF73,66ED,0.3877271
2020-01-02 23:00:00-06:00,2020-01-02 23:07:14-06:00,3DF593,66ED,0.4309392
2020-01-02 23:00:00-06:00,2020-01-02 23:08:35-06:00,3DFFF0,66ED,0.4400160
2020-01-02 23:00:00-06:00,2020-01-02 23:09:46-06:00,3DFF9A,66ED,0.4247716
2020-01-02 23:00:00-06:00,2020-01-02 23:20:39-06:00,3DE9B7,66ED,0.3809389
2020-01-02 23:00:00-06:00,2020-01-02 23:26:15-06:00,3DE868,66ED,0.3780684
2020-01-02 23:30:00-06:00,2020-01-02 23:32:04-06:00,3DF628,66ED,0.3936232
2020-01-02 23:30:00-06:00,2020-01-02 23:34:58-06:00,3DF58A,66ED,0.4292324
2020-01-02 23:30:00-06:00,2020-01-02 23:35:42-06:00,3DF675,66ED,0.3892399
2020-01-02 23:30:00-06:00,2020-01-02 23:35:46-06:00,3DFF73,66ED,0.3878047
2020-01-02 23:30:00-06:00,2020-01-02 23:37:18-06:00,3DF593,66ED,0.4311331
2020-01-02 23:30:00-06:00,2020-01-02 23:38:38-06:00,3DFFF0,66ED,0.4394342
2020-01-02 23:30:00-06:00,2020-01-02 23:39:50-06:00,3DFF9A,66ED,0.4249655
2020-01-02 23:30:00-06:00,2020-01-02 23:56:19-06:00,3DE868,66ED,0.3770987
2020-01-02 23:30:00-06:00,2020-01-02 23:57:22-06:00,3DE430,66ED,0.3856712
2020-01-02 23:30:00-06:00,2020-01-02 23:57:32-06:00,3E0442,66ED,0.3866798
2020-01-03 00:00:00-06:00,2020-01-03 00:02:08-06:00,3DF628,66ED,0.3935456
2020-01-03 00:00:00-06:00,2020-01-03 00:05:02-06:00,3DF58A,66ED,0.4293100
2020-01-03 00:00:00-06:00,2020-01-03 00:05:45-06:00,3DF675,66ED,0.3898606
2020-01-03 00:00:00-06:00,2020-01-03 00:05:50-06:00,3DFF73,66ED,0.3875720
2020-01-03 00:00:00-06:00,2020-01-03 00:07:21-06:00,3DF593,66ED,0.4312107
2020-01-03 00:00:00-06:00,2020-01-03 00:09:53-06:00,3DFF9A,66ED,0.4249655
2020-01-03 00:00:00-06:00,2020-01-03 00:26:23-06:00,3DE868,66ED,0.3761289
2020-01-03 00:30:00-06:00,2020-01-03 00:35:07-06:00,3DF58A,66ED,0.4288057
2020-01-03 00:30:00-06:00,2020-01-03 00:35:49-06:00,3DF675,66ED,0.3892399
2020-01-03 00:30:00-06:00,2020-01-03 00:35:54-06:00,3DFF73,66ED,0.3877659
2020-01-03 00:30:00-06:00,2020-01-03 00:37:25-06:00,3DF593,66ED,0.4310943
2020-01-03 00:30:00-06:00,2020-01-03 00:38:46-06:00,3DFFF0,66ED,0.4402488
2020-01-03 00:30:00-06:00,2020-01-03 00:39:57-06:00,3DFF9A,66ED,0.4248879
2020-01-03 00:30:00-06:00,2020-01-03 00:40:16-06:00,3DFF5B,66ED,0.3911794
2020-01-03 00:30:00-06:00,2020-01-03 00:56:27-06:00,3DE868,66ED,0.3751592
2020-01-03 00:30:00-06:00,2020-01-03 00:57:29-06:00,3DE430,66ED,0.3855549
2020-01-03 01:00:00-06:00,2020-01-03 01:05:10-06:00,3DF58A,66ED,0.4288833
2020-01-03 01:00:00-06:00,2020-01-03 01:05:59-06:00,3DFF73,66ED,0.3883478
2020-01-03 01:00:00-06:00,2020-01-03 01:08:51-06:00,3DFFF0,66ED,0.4402100
2020-01-03 01:00:00-06:00,2020-01-03 01:10:01-06:00,3DFF9A,66ED,0.4249655
2020-01-03 01:00:00-06:00,2020-01-03 01:10:19-06:00,3DFF5B,66ED,0.3912182
2020-01-03 01:00:00-06:00,2020-01-03 01:11:57-06:00,3E0456,66ED,0.3760513
2020-01-03 01:00:00-06:00,2020-01-03 01:26:31-06:00,3DE868,66ED,0.3748876
2020-01-03 01:00:00-06:00,2020-01-03 01:27:33-06:00,3DE430,66ED,0.3855549
2020-01-03 01:30:00-06:00,2020-01-03 01:35:14-06:00,3DF58A,66ED,0.4287281
2020-01-03 01:30:00-06:00,2020-01-03 01:35:57-06:00,3DF675,66ED,0.3896278
2020-01-03 01:30:00-06:00,2020-01-03 01:36:02-06:00,3DFF73,66ED,0.3876107
2020-01-03 01:30:00-06:00,2020-01-03 01:37:33-06:00,3DF593,66ED,0.4307840
2020-01-03 01:30:00-06:00,2020-01-03 01:38:54-06:00,3DFFF0,66ED,0.4403652
2020-01-03 01:30:00-06:00,2020-01-03 01:40:06-06:00,3DFF9A,66ED,0.4246552
2020-01-03 01:30:00-06:00,2020-01-03 01:50:58-06:00,3DE9B7,66ED,0.3807061
2020-01-03 01:30:00-06:00,2020-01-03 01:56:35-06:00,3DE868,66ED,0.3742670
2020-01-03 01:30:00-06:00,2020-01-03 01:57:36-06:00,3DE430,66ED,0.3859428
2020-01-03 02:00:00-06:00,2020-01-03 02:06:00-06:00,3DF675,66ED,0.3898994
2020-01-03 02:00:00-06:00,2020-01-03 02:06:06-06:00,3DFF73,66ED,0.3879211
2020-01-03 02:00:00-06:00,2020-01-03 02:07:37-06:00,3DF593,66ED,0.4310168
2020-01-03 02:00:00-06:00,2020-01-03 02:08:57-06:00,3DFFF0,66ED,0.4393566
2020-01-03 02:00:00-06:00,2020-01-03 02:10:09-06:00,3DFF9A,66ED,0.4250043
2020-01-03 02:00:00-06:00,2020-01-03 02:10:26-06:00,3DFF5B,66ED,0.3911794
2020-01-03 02:00:00-06:00,2020-01-03 02:26:39-06:00,3DE868,66ED,0.3732585
2020-01-03 02:00:00-06:00,2020-01-03 02:27:41-06:00,3DE430,66ED,0.3860979
